frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
499,2818.0,[1036.8837440348857 1168.4465119024003 1624.5672238898878 1709.868616354353],[1218.6378173828125 1476.869873046875 1397.0208740234375 1561.7039794921875],0.3061091899871826,AK64DMV,0.16608581048514184
500,2670.0,[806.5594640128795 1587.5798547017919 1423.016849238881 2056.223799779832],[1024.3560791015625 1934.819091796875 1223.673828125 2012.7843017578125],0.3876602053642273,UNKNOWN,0
500,2818.0,[1031.308756923126 1169.0638925606154 1622.1052635198948 1712.1878493097056],[1250.919921875 1512.0819091796875 1424.32275390625 1578.404296875],0.3347102701663971,AK64DMV,0.721813414210695
501,2818.0,[1025.9294180564093 1173.8964291920884 1619.9602923317261 1718.9985906510442],[1247.665771484375 1508.441162109375 1412.6527099609375 1572.9298095703125],0.39109325408935547,AK64DMV,0.5955731216096464
502,2818.0,[1024.1540553808582 1175.2714665698095 1619.6800059962266 1721.7162055464628],[1240.1754150390625 1527.182373046875 1410.1787109375 1576.4248046875],0.41596582531929016,AK64DMV,0.833145075439183
503,2818.0,[1023.1402826863371 1178.2192424077587 1618.2945984211071 1726.208242736546],[1215.820556640625 1529.438232421875 1400.221923828125 1580.15283203125],0.5544527769088745,UNKNOWN,0
503,2670.0,[796.401375490921 1612.105632085887 1417.7347750367421 2085.7323751874683],[1002.7259521484375 1970.8184814453125 1197.366943359375 2028.88525390625],0.36528608202934265,NA54KGJ,0.4058792303590106
504,2818.0,[1021.9137918551814 1181.1628419520057 1617.6338008154748 1731.092672959231],[1231.6231689453125 1534.914794921875 1412.3594970703125 1582.296875],0.49957942962646484,AK64DMV,0.7786423832613181
505,2818.0,[1018.9197163641539 1184.3960222020785 1615.8396591246474 1737.1055136730404],[1224.4180908203125 1538.39208984375 1408.6334228515625 1583.3284912109375],0.5487151741981506,AK64TMV,0.11208103864996068
506,2818.0,[1016.910473237265 1186.7175610676752 1615.0645477253818 1740.4699683995075],[1217.964599609375 1539.1048583984375 1394.7572021484375 1581.093505859375],0.45936763286590576,UNKNOWN,0
506,2670.0,[790.6410894025249 1630.0686972238846 1418.406455210174 2102.8921003395603],[993.0914916992188 1986.27001953125 1174.5025634765625 2042.3482666015625],0.3045932650566101,NA54KGJ,0.22548568775047945
507,2818.0,[1015.9962752241697 1191.0664033389676 1616.579181898652 1747.0127826365324],[1202.693359375 1551.7559814453125 1378.915771484375 1602.2767333984375],0.6104940176010132,AK64DMV,0.5428315383377119
508,2818.0,[1013.9083419588237 1193.5225454556291 1617.7979991077718 1752.2398286256623],[1193.9967041015625 1552.3731689453125 1382.933349609375 1614.7755126953125],0.5925450325012207,AK64DMV,0.3293827221111835
509,2818.0,[1004.2673862570643 1197.6169024537487 1614.2112568131554 1757.5637105345002],[1211.7255859375 1554.3153076171875 1383.2462158203125 1607.92236328125],0.4297044575214386,AK64DMV,0.6121224089873164
510,2818.0,[1005.8127329896881 1202.2633511273511 1618.3421875052456 1761.7125070228103],[1208.4827880859375 1548.783203125 1376.75390625 1612.4864501953125],0.48322299122810364,UNKNOWN,0
511,2818.0,[1004.4305857255134 1203.589652398457 1619.1803721977763 1764.5470108083741],[1200.16015625 1563.724365234375 1368.941650390625 1638.9373779296875],0.2533932328224182,UNKNOWN,0
512,2818.0,[1001.9267422604922 1207.9498282880045 1615.7546216568358 1770.1693235314283],[1203.49560546875 1566.8585205078125 1373.4805908203125 1638.4583740234375],0.37226271629333496,AO64DMV,0.47369307696899204
512,2670.0,[782.2028430143963 1663.0365640438818 1415.0042964990644 2140.276788341837],[1012.2064819335938 2012.8238525390625 1199.6712646484375 2099.836669921875],0.34539976716041565,UNKNOWN,0
513,2818.0,[997.6054412186409 1213.3088079013182 1611.5441539447534 1777.6206158034415],[1206.090087890625 1555.96630859375 1380.466796875 1627.3763427734375],0.28395140171051025,UNKNOWN,0
514,2818.0,[992.8720225509176 1214.3721330010533 1607.9128749780436 1780.6692247084768],[1205.3162841796875 1574.1123046875 1380.7589111328125 1641.9769287109375],0.526115357875824,UNKNOWN,0
515,2818.0,[990.5788627036275 1217.1757674237826 1604.7085365117575 1783.1163260127726],[1200.4300537109375 1554.6634521484375 1371.499755859375 1629.22119140625],0.2980514168739319,AK64DMV,0.5348190541498342
516,2818.0,[988.1390956869491 1224.0013467377323 1603.432861126113 1792.4425522762251],[1202.1533203125 1580.324462890625 1377.13232421875 1645.3426513671875],0.6247289776802063,UNKNOWN,0
516,2670.0,[767.9744476230487 1677.2461542509213 1410.554483146528 2154.703928990017],[1001.3082275390625 2059.16015625 1176.3548583984375 2118.469970703125],0.2610262930393219,UNKNOWN,0
517,2818.0,[984.2596075755825 1227.1603424349044 1600.7023630765718 1796.8731742888097],[1201.0792236328125 1580.5950927734375 1381.9307861328125 1652.957275390625],0.6485352516174316,AN64DMV,0.22979099904212522
518,2818.0,[980.9748831349115 1230.4194266941759 1597.1758678603346 1800.329821624698],[1206.5557861328125 1603.6075439453125 1387.427001953125 1653.7965087890625],0.5702714920043945,AK64DMV,0.6514001024469056
519,2818.0,[980.8751311683448 1233.2662319036565 1596.221111170363 1804.0544148943634],[1191.181884765625 1606.3189697265625 1361.6102294921875 1655.15234375],0.5893236994743347,AK64DMV,0.5581164411963859
520,2818.0,[979.3054030927327 1234.4807103608714 1594.45916498195 1806.3396288472482],[1182.13623046875 1606.2825927734375 1352.969970703125 1656.626953125],0.6277714371681213,AK64DMV,0.47607328114086794
520,2700.0,[2931.6895027486867 915.711770045888 3394.7302630991758 1293.9712218667514],[2969.653564453125 1070.1806640625 3371.36328125 1216.3907470703125],0.2928162217140198,UNKNOWN,0
521,2818.0,[977.7579770401983 1235.9413534271907 1592.7366135436812 1808.4518354834818],[1188.25830078125 1607.455810546875 1341.2093505859375 1654.8807373046875],0.5280331373214722,UNKNOWN,0
521,2670.0,[758.0780394927334 1708.8351928542352 1408.991906094986 2157.188202664938],[990.2683715820312 2082.40478515625 1173.037109375 2156.814697265625],0.42718395590782166,UNKNOWN,0
522,2818.0,[973.5614190751864 1240.1230471781666 1589.1483418734408 1813.2161050002185],[1199.1700439453125 1623.136962890625 1363.45849609375 1668.1925048828125],0.43393251299858093,AK64DMV,0.8539074367006589
523,2818.0,[972.0510730955409 1241.904854577317 1588.757508509185 1817.072322970385],[1173.2642822265625 1619.1494140625 1351.700927734375 1672.45703125],0.590131402015686,UNKNOWN,0
524,2818.0,[967.7496795921568 1249.3483233486259 1585.1359752361125 1826.8837453274737],[1159.2352294921875 1623.822998046875 1339.6842041015625 1688.4422607421875],0.625294029712677,AK64DMV,0.5419001435439011
525,2818.0,[962.0817430720185 1255.751744715423 1581.251679216377 1835.7136280155826],[1181.6302490234375 1621.8870849609375 1332.65234375 1682.819580078125],0.4644815921783447,AK64DHL,0.304934487252813
526,2818.0,[957.3165046387533 1258.4826684153923 1578.974915865602 1839.8076212620763],[1184.6270751953125 1628.260009765625 1350.73974609375 1693.326416015625],0.3915140628814697,AK64DMV,0.8574614261144491
527,2818.0,[953.8663756584763 1262.1682556864728 1579.5201834567831 1844.7499638097413],[1163.6298828125 1636.4923095703125 1354.982421875 1712.0537109375],0.5532238483428955,AK64DMV,0.7288939686310529
528,2818.0,[943.177858874562 1264.582003261267 1575.3660348891167 1849.3845285174057],[1154.0743408203125 1627.604736328125 1334.0540771484375 1697.3026123046875],0.45567283034324646,AK64DMV,0.44285560512201577
529,2818.0,[939.8812583026374 1267.2162909387662 1575.8968260791448 1853.9655858436213],[1154.9119873046875 1627.2236328125 1328.6103515625 1697.3978271484375],0.32461100816726685,AK64DMV,0.7617480793765292
530,2818.0,[940.3696421242365 1269.8494354746572 1575.204300690482 1857.4799498695265],[1174.529296875 1618.693603515625 1327.067138671875 1687.3189697265625],0.2594449520111084,UNKNOWN,0
531,2818.0,[938.093149433963 1275.0598596235873 1573.563725499837 1864.2331932695706],[1145.0640869140625 1645.8319091796875 1335.123046875 1717.5799560546875],0.6585983037948608,AK64OMV,0.5230965826283454
532,2818.0,[937.1887024863513 1276.0155527080499 1573.7724074530383 1867.5716608771838],[1145.16943359375 1649.40869140625 1331.894775390625 1724.4718017578125],0.6954398155212402,UNKNOWN,0
533,2818.0,[934.8654865686606 1280.8869709431615 1572.911791348133 1875.8025913491506],[1147.96875 1662.614501953125 1326.67431640625 1725.29638671875],0.6643971800804138,AK64DMV,0.2992348223025467
534,2818.0,[931.6175050301888 1286.2404581753804 1570.5271067458164 1883.2542014966057],[1152.54541015625 1667.323486328125 1319.4227294921875 1725.9234619140625],0.6068956851959229,AK64DMV,0.2995733317916515
535,2818.0,[928.9737281350383 1289.7975490342055 1569.0804271485538 1887.9988318173373],[1148.3154296875 1680.373779296875 1325.2484130859375 1733.3284912109375],0.6411839127540588,AK64DMV,0.6128083826832502
536,2818.0,[925.6072900526055 1294.2166825164554 1567.4654750621157 1894.0517189180914],[1129.818115234375 1680.7431640625 1317.1204833984375 1747.278564453125],0.4416768550872803,AK64DMV,0.6337425040716075
537,2818.0,[920.3202674748654 1298.3858939007291 1564.840188129348 1899.378988927538],[1140.372314453125 1695.6943359375 1320.1910400390625 1751.5662841796875],0.6176553964614868,AK64DMV,0.49938521993424817
538,2818.0,[919.2408177460982 1301.4233423978158 1565.4163727583039 1903.8839537754006],[1141.914306640625 1677.98583984375 1333.3896484375 1760.59912109375],0.6668412089347839,UNKNOWN,0
539,2818.0,[913.2443020985836 1305.7130238564484 1563.4675387175882 1908.6253448080472],[1152.788330078125 1694.76904296875 1336.0986328125 1759.404052734375],0.49577248096466064,AK64DMV,0.7393170172012613
539,2936.0,[2322.9122973660847 1233.91898828081 2874.945407142473 1701.3146249334213],[2533.08447265625 1568.565673828125 2687.326904296875 1638.8055419921875],0.2648739814758301,UNKNOWN,0
539,2700.0,[2984.0479111417917 969.5817917707959 3466.448959094355 1365.4030705487412],[3180.568359375 1149.375244140625 3436.513916015625 1260.8082275390625],0.25759193301200867,UNKNOWN,0
540,2700.0,[2986.4505622633033 966.0968755859318 3470.4042683467997 1366.1291475879257],[3197.16748046875 1138.410400390625 3438.103759765625 1269.0137939453125],0.5198984146118164,UNKNOWN,0
540,2818.0,[910.5605846865724 1309.7502152598431 1562.897318209155 1912.8213164695348],[1125.9869384765625 1714.8109130859375 1316.968505859375 1787.6068115234375],0.3669813573360443,AK64DMV,0.3326691131573263
541,2818.0,[907.5725385547737 1312.7446445689739 1563.2557705898337 1917.4615290549223],[1133.6636962890625 1701.0948486328125 1319.591552734375 1773.7330322265625],0.3519939184188843,AK64DMV,0.42927299611917125
542,2818.0,[905.3317869783577 1316.1794335330167 1562.4093635886502 1924.282387785214],[1135.720703125 1711.6004638671875 1335.036865234375 1785.5460205078125],0.6391808986663818,AK64DMV,0.5798901224105127
542,2700.0,[2992.3701624048617 966.8330635418656 3480.6760291656374 1371.5158718824155],[3178.643798828125 1161.0748291015625 3457.7451171875 1278.726318359375],0.28201356530189514,UNKNOWN,0
543,2818.0,[902.0733340433103 1320.8746755713225 1561.127662545999 1930.482417859456],[1132.642822265625 1712.038330078125 1319.74365234375 1785.3853759765625],0.5671840310096741,AK64DMV,0.4018341894455045
543,2936.0,[2322.7655453762272 1245.5424100466403 2875.64228943149 1723.2205445287927],[2530.2021484375 1579.6328125 2675.068359375 1644.5733642578125],0.36111828684806824,UNKNOWN,0
544,2818.0,[900.8105908977825 1323.5241412958871 1560.8702409423674 1934.7905475199418],[1134.9200439453125 1714.3302001953125 1327.8560791015625 1787.6917724609375],0.6541171669960022,AK64DMV,0.9382100890302213
544,2936.0,[2323.9329801331255 1249.7055200302498 2877.372224827927 1728.6923255057],[2533.027587890625 1580.20361328125 2672.115478515625 1647.9058837890625],0.27577877044677734,EF10DZT,0.3427424912397141
545,2818.0,[897.2271749676405 1326.347257268738 1559.6022501151328 1938.744855983439],[1137.0125732421875 1718.805419921875 1325.808349609375 1789.766357421875],0.6621823310852051,UNKNOWN,0
545,2936.0,[2323.837162737861 1253.2921560885507 2875.7658749222546 1734.5800266679694],[2534.06201171875 1582.3447265625 2679.204345703125 1653.178955078125],0.4213159680366516,EF10DZT,0.35293052375965095
546,2818.0,[892.4421681043548 1330.652578205417 1557.8213668233727 1945.0234033324966],[1128.19677734375 1722.538818359375 1315.883544921875 1804.6246337890625],0.6856321692466736,AK64DMV,0.22028251040751032
546,2936.0,[2326.8133478072796 1259.811726163235 2880.430390697511 1742.0612895124982],[2531.34765625 1598.21630859375 2670.205322265625 1658.6490478515625],0.28834253549575806,EF10DZT,0.2998293186087248
547,2818.0,[891.1866879283399 1333.8336932478096 1558.7418545342407 1950.259203180853],[1126.35888671875 1720.01953125 1307.6190185546875 1807.590087890625],0.6643863916397095,AK64DMV,0.4029771877460484
547,2936.0,[2328.139778139189 1262.585993661198 2884.5206720696488 1745.37582962367],[2523.134765625 1587.4161376953125 2667.193115234375 1661.521728515625],0.43617498874664307,EF10DZI,0.1174599109198762
548,2818.0,[886.4648605299783 1340.0976266837288 1556.4415329094838 1959.9712415312474],[1120.7081298828125 1751.6064453125 1303.9049072265625 1808.7340087890625],0.6706030964851379,AK64DMV,0.8769762012756117
548,2936.0,[2327.590420621949 1267.3310709380287 2884.5463212267964 1750.6391295552655],[2533.6416015625 1600.0660400390625 2670.577392578125 1668.0330810546875],0.30103567242622375,EF10DZT,0.7477829846711462
549,2818.0,[885.1068585481685 1344.4988563425215 1557.3556642938483 1966.9249363886795],[1117.7218017578125 1752.3531494140625 1307.5360107421875 1808.5281982421875],0.7139496207237244,AK64DMV,0.7243508704787758
550,2818.0,[879.7995486219008 1347.2968979439133 1555.2241020163294 1971.9753274662858],[1107.02978515625 1749.8043212890625 1291.4075927734375 1805.3184814453125],0.6575480699539185,AK64DMV,0.17329484739906514
550,2936.0,[2329.4731959415744 1273.9673048674142 2890.2760564482483 1760.9789382030579],[2537.93017578125 1615.63134765625 2684.16455078125 1675.717529296875],0.2954752445220947,EF10DZT,0.5579817038965603
551,2818.0,[876.6274323219569 1351.7149359200541 1554.5863282164291 1979.0762009535727],[1111.5245361328125 1759.5694580078125 1295.5235595703125 1820.5435791015625],0.6859034299850464,UNKNOWN,0
552,2818.0,[878.6741467693936 1357.9721023615475 1555.4198955562047 1987.271535952077],[1111.8502197265625 1766.1075439453125 1302.9154052734375 1840.09912109375],0.6702446937561035,UNKNOWN,0
552,2936.0,[2329.4266464506227 1275.182473001464 2894.9149964105436 1768.743715806561],[2535.635986328125 1620.6109619140625 2678.652587890625 1674.0850830078125],0.4476202726364136,EF10DZT,0.8107923835708756
553,2818.0,[878.1863208344085 1361.008394009386 1554.0185079775888 1990.8913774175544],[1106.935546875 1774.247802734375 1294.894287109375 1844.31689453125],0.6020575165748596,AK64OMV,0.7192979067953277
553,2936.0,[2328.9232277541605 1277.8374594268666 2895.237635406238 1774.4197318751608],[2530.89111328125 1619.4656982421875 2671.829345703125 1672.8607177734375],0.4423134922981262,UNKNOWN,0
554,2818.0,[878.494348317898 1366.6399520530122 1554.542930060842 1997.5514607502787],[1107.536376953125 1774.8387451171875 1297.139892578125 1850.7340087890625],0.5619682669639587,AK64DMV,0.36421710367977694
554,2936.0,[2327.4746753908257 1281.4605282935204 2894.091153775589 1782.9526149309481],[2545.218505859375 1621.1929931640625 2687.4716796875 1674.953369140625],0.26633211970329285,UNKNOWN,0
555,2818.0,[877.0821746489378 1370.3888047083644 1552.1134630839679 2002.7157171827655],[1103.1890869140625 1782.1646728515625 1309.916748046875 1859.293212890625],0.5636895895004272,AK64DMV,0.591754973197449
556,2818.0,[873.6249562837738 1372.4730767247597 1549.3610969226074 2006.4473854361736],[1101.23681640625 1783.98046875 1303.3460693359375 1859.282470703125],0.5805264711380005,AK64DMV,0.5685497933014921
556,2936.0,[2329.3165397298653 1288.2883871272163 2895.1772684166644 1795.3206827380761],[2546.402099609375 1625.8284912109375 2701.720703125 1691.4605712890625],0.28617575764656067,UNKNOWN,0
557,2818.0,[867.6442681960755 1377.9499757940748 1545.8546754011197 2013.5224016641941],[1096.725341796875 1785.994384765625 1301.8553466796875 1861.0445556640625],0.6330766677856445,AK64DMV,0.6183487995963418
557,2936.0,[2329.984730779541 1292.465536870717 2896.8183743252835 1800.73880984019],[2544.281494140625 1646.1246337890625 2700.9814453125 1715.8787841796875],0.25419577956199646,EF10DZT,0.8235756761538541
558,2818.0,[862.0720854309284 1385.106496804061 1543.3824330634156 2022.585100228639],[1101.7823486328125 1772.9627685546875 1297.017578125 1854.239013671875],0.3641844093799591,UNKNOWN,0
558,2936.0,[2331.4276661094514 1296.7833724679135 2902.096310283447 1805.0740843259246],[2547.3896484375 1650.8253173828125 2713.927734375 1717.5286865234375],0.32963383197784424,UNKNOWN,0
559,2818.0,[859.5776765054185 1389.5251486368861 1542.1454480160623 2028.0807563955304],[1106.8846435546875 1788.4462890625 1303.1939697265625 1878.21875],0.6512938141822815,UNKNOWN,0
559,2936.0,[2332.0072800034395 1298.838221728781 2906.012419365479 1807.3811050817615],[2543.052001953125 1648.9273681640625 2707.888671875 1717.244384765625],0.29934415221214294,UNKNOWN,0
560,2818.0,[858.3944439227752 1394.6223536514801 1541.7872159961566 2033.474082197223],[1089.863037109375 1790.53369140625 1304.1282958984375 1879.6558837890625],0.6725711226463318,AK64DMV,0.7322334874182354
